secid,date,days,volatility,index_flag
108105,2015-11-13,182,0.170957,1
108105,2015-11-13,273,0.153257,1
108105,2015-11-13,365,0.150839,1
108105,2015-11-13,547,0.13758,1
108105,2015-11-13,730,0.131329,1
108105,2015-11-13,1825,0.153828,1
108105,2015-11-16,10,0.169893,1
108105,2015-11-16,14,0.131344,1
108105,2015-11-16,30,0.133357,1
108105,2015-11-16,60,0.154454,1
108105,2015-11-16,91,0.218893,1
108105,2015-11-16,122,0.1958,1
108105,2015-11-16,152,0.184674,1
108105,2015-11-16,182,0.172223,1
108105,2015-11-16,273,0.153819,1
108105,2015-11-16,365,0.151566,1
108105,2015-11-16,547,0.138064,1
108105,2015-11-16,730,0.131793,1
108105,2015-11-16,1825,0.1539,1
108105,2015-11-17,10,0.155732,1
108105,2015-11-17,14,0.128415,1
108105,2015-11-17,30,0.130287,1
108105,2015-11-17,60,0.148545,1
108105,2015-11-17,91,0.218854,1
108105,2015-11-17,122,0.194651,1
108105,2015-11-17,152,0.184014,1
108105,2015-11-17,182,0.172229,1
108105,2015-11-17,273,0.153813,1
108105,2015-11-17,365,0.15157,1
108105,2015-11-17,547,0.138038,1
108105,2015-11-17,730,0.131667,1
108105,2015-11-17,1825,0.153759,1
108105,2015-11-18,10,0.180643,1
108105,2015-11-18,14,0.159344,1
108105,2015-11-18,30,0.140631,1
108105,2015-11-18,60,0.151154,1
108105,2015-11-18,91,0.22064,1
108105,2015-11-18,122,0.195532,1
108105,2015-11-18,152,0.185561,1
108105,2015-11-18,182,0.173754,1
108105,2015-11-18,273,0.154928,1
108105,2015-11-18,365,0.15233,1
108105,2015-11-18,547,0.138528,1
108105,2015-11-18,730,0.132108,1
108105,2015-11-18,1825,0.153915,1
108105,2015-11-19,10,0.171502,1
108105,2015-11-19,14,0.159344,1
108105,2015-11-19,30,0.14057,1
108105,2015-11-19,60,0.149512,1
108105,2015-11-19,91,0.21642,1
108105,2015-11-19,122,0.19553,1
108105,2015-11-19,152,0.18469,1
108105,2015-11-19,182,0.173723,1
108105,2015-11-19,273,0.154929,1
108105,2015-11-19,365,0.152326,1
108105,2015-11-19,547,0.138386,1
108105,2015-11-19,730,0.132102,1
108105,2015-11-19,1825,0.153856,1
108105,2015-11-20,10,0.172631,1
108105,2015-11-20,14,0.161095,1
108105,2015-11-20,30,0.138618,1
108105,2015-11-20,60,0.14943,1
108105,2015-11-20,91,0.20621,1
108105,2015-11-20,122,0.195528,1
108105,2015-11-20,152,0.183923,1
108105,2015-11-20,182,0.173789,1
108105,2015-11-20,273,0.15483,1
108105,2015-11-20,365,0.15236,1
108105,2015-11-20,547,0.138405,1
108105,2015-11-20,730,0.132095,1
108105,2015-11-20,1825,0.153802,1
108105,2015-11-23,10,0.130038,1
108105,2015-11-23,14,0.152606,1
108105,2015-11-23,30,0.12611,1
108105,2015-11-23,60,0.148429,1
108105,2015-11-23,91,0.188896,1
108105,2015-11-23,122,0.1967,1
108105,2015-11-23,152,0.185081,1
108105,2015-11-23,182,0.17311,1
108105,2015-11-23,273,0.154836,1
108105,2015-11-23,365,0.152278,1
108105,2015-11-23,547,0.138372,1
108105,2015-11-23,730,0.132075,1
108105,2015-11-23,1825,0.153645,1
108105,2015-11-24,10,0.121031,1
108105,2015-11-24,14,0.152554,1
108105,2015-11-24,30,0.123113,1
108105,2015-11-24,60,0.148326,1
108105,2015-11-24,91,0.18642,1
108105,2015-11-24,122,0.19555,1
108105,2015-11-24,152,0.185038,1
108105,2015-11-24,182,0.172519,1
108105,2015-11-24,273,0.154809,1
108105,2015-11-24,365,0.152256,1
108105,2015-11-24,547,0.138192,1
108105,2015-11-24,730,0.131945,1
108105,2015-11-24,1825,0.153584,1
108105,2015-11-25,10,0.115145,1
108105,2015-11-25,14,0.1513,1
108105,2015-11-25,30,0.122875,1
108105,2015-11-25,60,0.14663,1
108105,2015-11-25,91,0.17127,1
108105,2015-11-25,122,0.19441,1
108105,2015-11-25,152,0.185037,1
108105,2015-11-25,182,0.17203,1
108105,2015-11-25,273,0.154807,1
108105,2015-11-25,365,0.152252,1
108105,2015-11-25,547,0.138113,1
108105,2015-11-25,730,0.131941,1
108105,2015-11-25,1825,0.153543,1
108105,2015-11-27,10,0.096934,1
108105,2015-11-27,14,0.109208,1
108105,2015-11-27,30,0.118621,1
108105,2015-11-27,60,0.129481,1
108105,2015-11-27,91,0.166282,1
108105,2015-11-27,122,0.194146,1
108105,2015-11-27,152,0.184165,1
108105,2015-11-27,182,0.172481,1
108105,2015-11-27,273,0.155172,1
108105,2015-11-27,365,0.152228,1
108105,2015-11-27,547,0.138229,1
108105,2015-11-27,730,0.132063,1
108105,2015-11-27,1825,0.153482,1
108105,2015-11-30,10,0.0368,1
108105,2015-11-30,14,0.093971,1
108105,2015-11-30,30,0.121603,1
108105,2015-11-30,60,0.127008,1
108105,2015-11-30,91,0.165601,1
108105,2015-11-30,122,0.196176,1
108105,2015-11-30,152,0.182789,1
108105,2015-11-30,182,0.172574,1
108105,2015-11-30,273,0.155099,1
108105,2015-11-30,365,0.152278,1
108105,2015-11-30,547,0.138279,1
108105,2015-11-30,730,0.132107,1
108105,2015-11-30,1825,0.153305,1
108105,2015-12-01,10,0.081261,1
108105,2015-12-01,14,0.103563,1
108105,2015-12-01,30,0.124081,1
108105,2015-12-01,60,0.125114,1
108105,2015-12-01,91,0.154377,1
108105,2015-12-01,122,0.195882,1
108105,2015-12-01,152,0.183525,1
108105,2015-12-01,182,0.173231,1
108105,2015-12-01,273,0.155502,1
108105,2015-12-01,365,0.152488,1
108105,2015-12-01,547,0.138539,1
108105,2015-12-01,730,0.132178,1
108105,2015-12-01,1825,0.153274,1
108105,2015-12-02,10,0.103909,1
108105,2015-12-02,14,0.093147,1
108105,2015-12-02,30,0.123177,1
108105,2015-12-02,60,0.127541,1
108105,2015-12-02,91,0.15262,1
108105,2015-12-02,122,0.195643,1
108105,2015-12-02,152,0.18346,1
108105,2015-12-02,182,0.173898,1
108105,2015-12-02,273,0.15594,1
108105,2015-12-02,365,0.152764,1
108105,2015-12-02,547,0.138844,1
108105,2015-12-02,730,0.132405,1
108105,2015-12-02,1825,0.153357,1
108105,2015-12-03,10,0.133221,1
108105,2015-12-03,14,0.120135,1
108105,2015-12-03,30,0.13153,1
108105,2015-12-03,60,0.131827,1
108105,2015-12-03,91,0.155738,1
108105,2015-12-03,122,0.197132,1
108105,2015-12-03,152,0.183942,1
108105,2015-12-03,182,0.17466,1
108105,2015-12-03,273,0.156816,1
108105,2015-12-03,365,0.153404,1
108105,2015-12-03,547,0.139352,1
108105,2015-12-03,730,0.132794,1
108105,2015-12-03,1825,0.153441,1
108105,2015-12-04,10,0.192177,1
108105,2015-12-04,14,0.166721,1
108105,2015-12-04,30,0.151095,1
108105,2015-12-04,60,0.133617,1
108105,2015-12-04,91,0.157011,1
108105,2015-12-04,122,0.200221,1
108105,2015-12-04,152,0.185723,1
108105,2015-12-04,182,0.177018,1
108105,2015-12-04,273,0.157714,1
108105,2015-12-04,365,0.154745,1
108105,2015-12-04,547,0.140224,1
108105,2015-12-04,730,0.133544,1
108105,2015-12-04,1825,0.153638,1
108105,2015-12-07,10,0.215548,1
108105,2015-12-07,14,0.170966,1
108105,2015-12-07,30,0.156866,1
108105,2015-12-07,60,0.135361,1
108105,2015-12-07,91,0.156642,1
108105,2015-12-07,122,0.202399,1
108105,2015-12-07,152,0.185644,1
108105,2015-12-07,182,0.177058,1
108105,2015-12-07,273,0.157858,1
108105,2015-12-07,365,0.154897,1
108105,2015-12-07,547,0.1403,1
108105,2015-12-07,730,0.133514,1
108105,2015-12-07,1825,0.153788,1
108105,2015-12-08,10,0.199484,1
108105,2015-12-08,14,0.173381,1
108105,2015-12-08,30,0.154291,1
108105,2015-12-08,60,0.136556,1
108105,2015-12-08,91,0.149984,1
108105,2015-12-08,122,0.201503,1
108105,2015-12-08,152,0.185896,1
108105,2015-12-08,182,0.177293,1
108105,2015-12-08,273,0.156796,1
108105,2015-12-08,365,0.154862,1
108105,2015-12-08,547,0.140404,1
108105,2015-12-08,730,0.133468,1
108105,2015-12-08,1825,0.153811,1
108105,2015-12-09,10,0.187676,1
108105,2015-12-09,14,0.17635,1
108105,2015-12-09,30,0.152902,1
108105,2015-12-09,60,0.136423,1
108105,2015-12-09,91,0.148035,1
108105,2015-12-09,122,0.200746,1
108105,2015-12-09,152,0.185304,1
108105,2015-12-09,182,0.176793,1
108105,2015-12-09,273,0.157038,1
108105,2015-12-09,365,0.155057,1
108105,2015-12-09,547,0.140552,1
108105,2015-12-09,730,0.133584,1
108105,2015-12-09,1825,0.153834,1
108105,2015-12-10,10,0.188909,1
108105,2015-12-10,14,0.167768,1
108105,2015-12-10,30,0.153059,1
108105,2015-12-10,60,0.134864,1
108105,2015-12-10,91,0.147794,1
108105,2015-12-10,122,0.199548,1
108105,2015-12-10,152,0.184464,1
108105,2015-12-10,182,0.176806,1
108105,2015-12-10,273,0.156392,1
108105,2015-12-10,365,0.154189,1
108105,2015-12-10,547,0.140531,1
108105,2015-12-10,730,0.133569,1
108105,2015-12-10,1825,0.153775,1
108105,2015-12-11,10,0.194028,1
108105,2015-12-11,14,0.189109,1
108105,2015-12-11,30,0.166437,1
108105,2015-12-11,60,0.143294,1
108105,2015-12-11,91,0.153022,1
108105,2015-12-11,122,0.201658,1
108105,2015-12-11,152,0.186001,1
108105,2015-12-11,182,0.178656,1
108105,2015-12-11,273,0.157859,1
108105,2015-12-11,365,0.155371,1
108105,2015-12-11,547,0.141329,1
108105,2015-12-11,730,0.134055,1
108105,2015-12-11,1825,0.153975,1
108105,2015-12-14,10,0.137021,1
108105,2015-12-14,14,0.193736,1
108105,2015-12-14,30,0.160416,1
108105,2015-12-14,60,0.141055,1
108105,2015-12-14,91,0.152988,1
108105,2015-12-14,122,0.204113,1
108105,2015-12-14,152,0.186958,1
108105,2015-12-14,182,0.178691,1
108105,2015-12-14,273,0.157179,1
108105,2015-12-14,365,0.154579,1
108105,2015-12-14,547,0.141358,1
108105,2015-12-14,730,0.134195,1
108105,2015-12-14,1825,0.15409,1
108105,2015-12-15,10,0.158465,1
108105,2015-12-15,14,0.193617,1
108105,2015-12-15,30,0.1606,1
108105,2015-12-15,60,0.143055,1
108105,2015-12-15,91,0.15235,1
108105,2015-12-15,122,0.203771,1
108105,2015-12-15,152,0.187277,1
108105,2015-12-15,182,0.179147,1
108105,2015-12-15,273,0.157619,1
108105,2015-12-15,365,0.154802,1
108105,2015-12-15,547,0.141613,1
108105,2015-12-15,730,0.13426,1
108105,2015-12-15,1825,0.154135,1
108105,2015-12-16,10,0.177326,1
108105,2015-12-16,14,0.205274,1
108105,2015-12-16,30,0.160175,1
108105,2015-12-16,60,0.145569,1
108105,2015-12-16,91,0.153997,1
108105,2015-12-16,122,0.204122,1
108105,2015-12-16,152,0.188647,1
108105,2015-12-16,182,0.180301,1
108105,2015-12-16,273,0.157881,1
108105,2015-12-16,365,0.155216,1
108105,2015-12-16,547,0.142081,1
108105,2015-12-16,730,0.134564,1
108105,2015-12-16,1825,0.154263,1
108105,2015-12-17,10,0.192323,1
108105,2015-12-17,14,0.206606,1
108105,2015-12-17,30,0.169033,1
108105,2015-12-17,60,0.148712,1
108105,2015-12-17,91,0.157028,1
108105,2015-12-17,122,0.205524,1
108105,2015-12-17,152,0.189145,1
108105,2015-12-17,182,0.180979,1
108105,2015-12-17,273,0.158739,1
108105,2015-12-17,365,0.154674,1
108105,2015-12-17,547,0.142496,1
108105,2015-12-17,730,0.134986,1
108105,2015-12-17,1825,0.154359,1
108105,2015-12-18,10,0.211475,1
108105,2015-12-18,14,0.187736,1
108105,2015-12-18,30,0.168917,1
108105,2015-12-18,60,0.155001,1
108105,2015-12-18,91,0.157767,1
108105,2015-12-18,122,0.207693,1
108105,2015-12-18,152,0.190164,1
108105,2015-12-18,182,0.182549,1
108105,2015-12-18,273,0.159709,1
108105,2015-12-18,365,0.153884,1
108105,2015-12-18,547,0.143252,1
108105,2015-12-18,730,0.135108,1
108105,2015-12-18,1825,0.154516,1
108105,2015-12-21,10,0.218902,1
108105,2015-12-21,14,0.195996,1
108105,2015-12-21,30,0.175544,1
108105,2015-12-21,60,0.153804,1
108105,2015-12-21,91,0.158232,1
108105,2015-12-21,122,0.199085,1
108105,2015-12-21,152,0.192267,1
108105,2015-12-21,182,0.182683,1
108105,2015-12-21,273,0.159966,1
108105,2015-12-21,365,0.154014,1
108105,2015-12-21,547,0.143383,1
108105,2015-12-21,730,0.135308,1
108105,2015-12-21,1825,0.154644,1
108105,2015-12-22,10,0.205587,1
108105,2015-12-22,14,0.202651,1
108105,2015-12-22,30,0.174875,1
108105,2015-12-22,60,0.152878,1
108105,2015-12-22,91,0.156943,1
108105,2015-12-22,122,0.198434,1
108105,2015-12-22,152,0.19261,1
108105,2015-12-22,182,0.183134,1
108105,2015-12-22,273,0.16015,1
108105,2015-12-22,365,0.154221,1
108105,2015-12-22,547,0.143558,1
108105,2015-12-22,730,0.135309,1
108105,2015-12-22,1825,0.154687,1
108105,2015-12-23,10,0.199194,1
108105,2015-12-23,14,0.209431,1
108105,2015-12-23,30,0.181016,1
108105,2015-12-23,60,0.154209,1
108105,2015-12-23,91,0.158505,1
108105,2015-12-23,122,0.19832,1
108105,2015-12-23,152,0.192889,1
108105,2015-12-23,182,0.18372,1
108105,2015-12-23,273,0.159903,1
108105,2015-12-23,365,0.15471,1
108105,2015-12-23,547,0.143804,1
108105,2015-12-23,730,0.135533,1
108105,2015-12-23,1825,0.154719,1
108105,2015-12-24,10,0.200583,1
108105,2015-12-24,14,0.209582,1
108105,2015-12-24,30,0.180939,1
108105,2015-12-24,60,0.152404,1
108105,2015-12-24,91,0.158349,1
108105,2015-12-24,122,0.185391,1
108105,2015-12-24,152,0.191991,1
108105,2015-12-24,182,0.183688,1
108105,2015-12-24,273,0.15989,1
108105,2015-12-24,365,0.154718,1
108105,2015-12-24,547,0.143759,1
108105,2015-12-24,730,0.135526,1
108105,2015-12-24,1825,0.15466,1
108105,2015-12-28,10,0.103747,1
108105,2015-12-28,14,0.189181,1
108105,2015-12-28,30,0.18564,1
108105,2015-12-28,60,0.155075,1
108105,2015-12-28,91,0.150017,1
108105,2015-12-28,122,0.170324,1
108105,2015-12-28,152,0.192331,1
108105,2015-12-28,182,0.182017,1
108105,2015-12-28,273,0.159687,1
108105,2015-12-28,365,0.154696,1
108105,2015-12-28,547,0.14395,1
108105,2015-12-28,730,0.135633,1
108105,2015-12-28,1825,0.154787,1
108105,2015-12-29,10,0.099536,1
108105,2015-12-29,14,0.189198,1
108105,2015-12-29,30,0.185188,1
108105,2015-12-29,60,0.157038,1
108105,2015-12-29,91,0.151132,1
108105,2015-12-29,122,0.170209,1
108105,2015-12-29,152,0.193059,1
108105,2015-12-29,182,0.182594,1
108105,2015-12-29,273,0.159832,1
108105,2015-12-29,365,0.155058,1
108105,2015-12-29,547,0.144202,1
108105,2015-12-29,730,0.135696,1
108105,2015-12-29,1825,0.154851,1
108105,2015-12-30,10,0.120484,1
108105,2015-12-30,14,0.178428,1
108105,2015-12-30,30,0.186175,1
108105,2015-12-30,60,0.156096,1
108105,2015-12-30,91,0.147952,1
108105,2015-12-30,122,0.16972,1
108105,2015-12-30,152,0.193345,1
108105,2015-12-30,182,0.18262,1
108105,2015-12-30,273,0.159987,1
108105,2015-12-30,365,0.15515,1
108105,2015-12-30,547,0.14423,1
108105,2015-12-30,730,0.135799,1
108105,2015-12-30,1825,0.154889,1
108105,2015-12-31,10,0.14086,1
108105,2015-12-31,14,0.165808,1
108105,2015-12-31,30,0.184189,1
108105,2015-12-31,60,0.155843,1
108105,2015-12-31,91,0.149449,1
108105,2015-12-31,122,0.169891,1
108105,2015-12-31,152,0.192953,1
108105,2015-12-31,182,0.183103,1
108105,2015-12-31,273,0.160306,1
108105,2015-12-31,365,0.155092,1
108105,2015-12-31,547,0.144441,1
108105,2015-12-31,730,0.135945,1
108105,2015-12-31,1825,0.15489,1
108105,2016-01-04,10,0.155472,1
108105,2016-01-04,14,0.161667,1
108105,2016-01-04,30,0.173323,1
108105,2016-01-04,60,0.162655,1
108105,2016-01-04,91,0.147383,1
108105,2016-01-04,122,0.161441,1
108105,2016-01-04,152,0.196107,1
108105,2016-01-04,182,0.184304,1
108105,2016-01-04,273,0.161096,1
108105,2016-01-04,365,0.155854,1
108105,2016-01-04,547,0.144927,1
108105,2016-01-04,730,0.136377,1
108105,2016-01-04,1825,0.155083,1
108105,2016-01-05,10,0.145789,1
108105,2016-01-05,14,0.151806,1
108105,2016-01-05,30,0.169308,1
108105,2016-01-05,60,0.162836,1
108105,2016-01-05,91,0.147219,1
108105,2016-01-05,122,0.160474,1
108105,2016-01-05,152,0.195798,1
108105,2016-01-05,182,0.184115,1
108105,2016-01-05,273,0.1611,1
108105,2016-01-05,365,0.154773,1
108105,2016-01-05,547,0.1449,1
108105,2016-01-05,730,0.136248,1
108105,2016-01-05,1825,0.15508,1
108105,2016-01-06,10,0.144974,1
108105,2016-01-06,14,0.135561,1
108105,2016-01-06,30,0.173203,1
108105,2016-01-06,60,0.163614,1
108105,2016-01-06,91,0.148832,1
108105,2016-01-06,122,0.161281,1
108105,2016-01-06,152,0.196785,1
108105,2016-01-06,182,0.183534,1
108105,2016-01-06,273,0.161768,1
108105,2016-01-06,365,0.155079,1
108105,2016-01-06,547,0.145188,1
108105,2016-01-06,730,0.136563,1
108105,2016-01-06,1825,0.155196,1
108105,2016-01-07,10,0.181634,1
108105,2016-01-07,14,0.171415,1
108105,2016-01-07,30,0.189409,1
108105,2016-01-07,60,0.171039,1
108105,2016-01-07,91,0.155323,1
108105,2016-01-07,122,0.165735,1
108105,2016-01-07,152,0.199213,1
108105,2016-01-07,182,0.186547,1
108105,2016-01-07,273,0.163981,1
108105,2016-01-07,365,0.15648,1
108105,2016-01-07,547,0.146457,1
108105,2016-01-07,730,0.137563,1
108105,2016-01-07,1825,0.155517,1
108105,2016-01-08,10,0.1261,1
108105,2016-01-08,14,0.161431,1
108105,2016-01-08,30,0.190772,1
108105,2016-01-08,60,0.17136,1
108105,2016-01-08,91,0.156683,1
108105,2016-01-08,122,0.161142,1
108105,2016-01-08,152,0.198892,1
108105,2016-01-08,182,0.186245,1
108105,2016-01-08,273,0.164299,1
108105,2016-01-08,365,0.155811,1
108105,2016-01-08,547,0.146687,1
108105,2016-01-08,730,0.137783,1
108105,2016-01-08,1825,0.155536,1
108105,2016-01-11,10,0.158431,1
108105,2016-01-11,14,0.165479,1
108105,2016-01-11,30,0.185139,1
108105,2016-01-11,60,0.172798,1
108105,2016-01-11,91,0.156663,1
108105,2016-01-11,122,0.160814,1
108105,2016-01-11,152,0.199221,1
108105,2016-01-11,182,0.18552,1
108105,2016-01-11,273,0.164237,1
108105,2016-01-11,365,0.155599,1
108105,2016-01-11,547,0.146683,1
108105,2016-01-11,730,0.137912,1
108105,2016-01-11,1825,0.155603,1
108105,2016-01-12,10,0.180072,1
108105,2016-01-12,14,0.156294,1
108105,2016-01-12,30,0.183764,1
108105,2016-01-12,60,0.172497,1
108105,2016-01-12,91,0.157091,1
108105,2016-01-12,122,0.160443,1
108105,2016-01-12,152,0.199664,1
108105,2016-01-12,182,0.185766,1
108105,2016-01-12,273,0.164494,1
108105,2016-01-12,365,0.155603,1
108105,2016-01-12,547,0.146769,1
108105,2016-01-12,730,0.137882,1
108105,2016-01-12,1825,0.155636,1
108105,2016-01-13,10,0.194152,1
108105,2016-01-13,14,0.18162,1
108105,2016-01-13,30,0.199662,1
108105,2016-01-13,60,0.180772,1
108105,2016-01-13,91,0.164643,1
108105,2016-01-13,122,0.165258,1
108105,2016-01-13,152,0.203158,1
108105,2016-01-13,182,0.188999,1
108105,2016-01-13,273,0.166851,1
108105,2016-01-13,365,0.157597,1
108105,2016-01-13,547,0.1482,1
108105,2016-01-13,730,0.138753,1
108105,2016-01-13,1825,0.156026,1
108105,2016-01-14,10,0.238526,1
108105,2016-01-14,14,0.22889,1
108105,2016-01-14,30,0.206236,1
108105,2016-01-14,60,0.184146,1
108105,2016-01-14,91,0.165393,1
108105,2016-01-14,122,0.167692,1
108105,2016-01-14,152,0.203995,1
108105,2016-01-14,182,0.190193,1
108105,2016-01-14,273,0.16802,1
108105,2016-01-14,365,0.158393,1
108105,2016-01-14,547,0.148783,1
108105,2016-01-14,730,0.139037,1
108105,2016-01-14,1825,0.156134,1
108105,2016-01-15,10,0.247883,1
108105,2016-01-15,14,0.228546,1
108105,2016-01-15,30,0.205628,1
108105,2016-01-15,60,0.186417,1
108105,2016-01-15,91,0.170324,1
108105,2016-01-15,122,0.170241,1
108105,2016-01-15,152,0.205594,1
108105,2016-01-15,182,0.192485,1
108105,2016-01-15,273,0.169357,1
108105,2016-01-15,365,0.159609,1
108105,2016-01-15,547,0.149529,1
108105,2016-01-15,730,0.139852,1
108105,2016-01-15,1825,0.156386,1
108105,2016-01-19,10,0.263272,1
108105,2016-01-19,14,0.23702,1
108105,2016-01-19,30,0.201393,1
108105,2016-01-19,60,0.18713,1
108105,2016-01-19,91,0.171748,1
108105,2016-01-19,122,0.169282,1
108105,2016-01-19,152,0.20555,1
108105,2016-01-19,182,0.193198,1
108105,2016-01-19,273,0.169433,1
108105,2016-01-19,365,0.159029,1
108105,2016-01-19,547,0.149479,1
108105,2016-01-19,730,0.13996,1
108105,2016-01-19,1825,0.156438,1
108105,2016-01-20,10,0.245313,1
108105,2016-01-20,14,0.236092,1
108105,2016-01-20,30,0.198839,1
108105,2016-01-20,60,0.186064,1
108105,2016-01-20,91,0.17283,1
108105,2016-01-20,122,0.169389,1
108105,2016-01-20,152,0.200179,1
108105,2016-01-20,182,0.193797,1
108105,2016-01-20,273,0.169797,1
108105,2016-01-20,365,0.159432,1
108105,2016-01-20,547,0.149722,1
108105,2016-01-20,730,0.14007,1
108105,2016-01-20,1825,0.156529,1
108105,2016-01-21,10,0.250771,1
108105,2016-01-21,14,0.222214,1
108105,2016-01-21,30,0.195914,1
108105,2016-01-21,60,0.184805,1
108105,2016-01-21,91,0.169422,1
108105,2016-01-21,122,0.169451,1
108105,2016-01-21,152,0.199406,1
108105,2016-01-21,182,0.19388,1
108105,2016-01-21,273,0.169897,1
108105,2016-01-21,365,0.159447,1
108105,2016-01-21,547,0.149778,1
108105,2016-01-21,730,0.140104,1
108105,2016-01-21,1825,0.156482,1
108105,2016-01-22,10,0.283962,1
108105,2016-01-22,14,0.251819,1
108105,2016-01-22,30,0.206987,1
108105,2016-01-22,60,0.1935,1
108105,2016-01-22,91,0.173216,1
108105,2016-01-22,122,0.171911,1
108105,2016-01-22,152,0.200992,1
108105,2016-01-22,182,0.195643,1
108105,2016-01-22,273,0.171553,1
108105,2016-01-22,365,0.160003,1
108105,2016-01-22,547,0.150688,1
108105,2016-01-22,730,0.14082,1
108105,2016-01-22,1825,0.15667,1
108105,2016-01-25,10,0.226811,1
108105,2016-01-25,14,0.263306,1
108105,2016-01-25,30,0.21091,1
108105,2016-01-25,60,0.19866,1
108105,2016-01-25,91,0.175663,1
108105,2016-01-25,122,0.176037,1
108105,2016-01-25,152,0.183651,1
108105,2016-01-25,182,0.19668,1
108105,2016-01-25,273,0.172406,1
108105,2016-01-25,365,0.160664,1
108105,2016-01-25,547,0.151181,1
108105,2016-01-25,730,0.140463,1
108105,2016-01-25,1825,0.15693,1
108105,2016-01-26,10,0.223278,1
108105,2016-01-26,14,0.273093,1
108105,2016-01-26,30,0.21604,1
108105,2016-01-26,60,0.203052,1
108105,2016-01-26,91,0.178506,1
108105,2016-01-26,122,0.176748,1
108105,2016-01-26,152,0.181033,1
108105,2016-01-26,182,0.19693,1
108105,2016-01-26,273,0.173197,1
108105,2016-01-26,365,0.161283,1
108105,2016-01-26,547,0.151625,1
108105,2016-01-26,730,0.140669,1
108105,2016-01-26,1825,0.157049,1
108105,2016-01-27,10,0.218186,1
108105,2016-01-27,14,0.243548,1
108105,2016-01-27,30,0.217304,1
108105,2016-01-27,60,0.201571,1
108105,2016-01-27,91,0.177462,1
108105,2016-01-27,122,0.176664,1
108105,2016-01-27,152,0.181768,1
108105,2016-01-27,182,0.197114,1
108105,2016-01-27,273,0.173574,1
108105,2016-01-27,365,0.161093,1
108105,2016-01-27,547,0.15184,1
108105,2016-01-27,730,0.140842,1
108105,2016-01-27,1825,0.156915,1
108105,2016-01-28,10,0.204192,1
108105,2016-01-28,14,0.225631,1
108105,2016-01-28,30,0.213384,1
108105,2016-01-28,60,0.200052,1
108105,2016-01-28,91,0.178053,1
108105,2016-01-28,122,0.17109,1
108105,2016-01-28,152,0.181128,1
