secid,date,rate,expiration
108105,2013-09-10,1.904153,2014-01-18
108105,2013-09-10,1.974192,2014-03-22
108105,2013-09-10,1.922926,2014-03-31
108105,2013-09-10,1.940436,2014-06-21
108105,2013-09-10,1.920469,2014-06-30
108105,2013-09-10,1.93867,2014-12-20
108105,2013-09-10,1.913278,2015-01-17
108105,2013-09-10,1.999006,2015-06-19
108105,2013-09-10,2.012438,2015-12-19
108105,2013-09-11,0,2013-09-13
108105,2013-09-11,5.236226,2013-09-21
108105,2013-09-11,3.836891,2013-09-27
108105,2013-09-11,3.401148,2013-09-30
108105,2013-09-11,3.030156,2013-10-04
108105,2013-09-11,3.01788,2013-10-11
108105,2013-09-11,2.548363,2013-10-19
108105,2013-09-11,2.195387,2013-11-16
108105,2013-09-11,2.153255,2013-12-21
108105,2013-09-11,2.009703,2013-12-31
108105,2013-09-11,2.009806,2014-01-18
108105,2013-09-11,2.023621,2014-03-22
108105,2013-09-11,1.982935,2014-03-31
108105,2013-09-11,1.974011,2014-06-21
108105,2013-09-11,1.967206,2014-06-30
108105,2013-09-11,1.976569,2014-12-20
108105,2013-09-11,1.946047,2015-01-17
108105,2013-09-11,2.004716,2015-06-19
108105,2013-09-11,2.024126,2015-12-19
108105,2013-09-12,0,2013-09-13
108105,2013-09-12,3.143741,2013-09-21
108105,2013-09-12,2.560906,2013-09-27
108105,2013-09-12,2.285009,2013-09-30
108105,2013-09-12,2.124631,2013-10-04
108105,2013-09-12,2.145847,2013-10-11
108105,2013-09-12,1.922782,2013-10-19
108105,2013-09-12,1.984308,2013-11-16
108105,2013-09-12,1.925603,2013-12-21
108105,2013-09-12,1.884197,2013-12-31
108105,2013-09-12,1.791207,2014-01-18
108105,2013-09-12,1.902484,2014-03-22
108105,2013-09-12,1.827056,2014-03-31
108105,2013-09-12,1.893815,2014-06-21
108105,2013-09-12,1.832141,2014-06-30
108105,2013-09-12,1.890469,2014-12-20
108105,2013-09-12,1.85758,2015-01-17
108105,2013-09-12,1.897128,2015-06-19
108105,2013-09-12,1.94054,2015-12-19
108105,2013-09-13,0,2013-09-13
108105,2013-09-13,3.641268,2013-09-21
108105,2013-09-13,2.447785,2013-09-27
108105,2013-09-13,2.49398,2013-09-30
108105,2013-09-13,2.077695,2013-10-04
108105,2013-09-13,2.069917,2013-10-11
108105,2013-09-13,2.008256,2013-10-19
108105,2013-09-13,2.11629,2013-11-16
108105,2013-09-13,2.002877,2013-12-21
108105,2013-09-13,1.950505,2013-12-31
108105,2013-09-13,1.873285,2014-01-18
108105,2013-09-13,1.939591,2014-03-22
108105,2013-09-13,1.894589,2014-03-31
108105,2013-09-13,1.919314,2014-06-21
108105,2013-09-13,1.880806,2014-06-30
108105,2013-09-13,1.936949,2014-12-20
108105,2013-09-13,1.894561,2015-01-17
108105,2013-09-13,1.981501,2015-06-19
108105,2013-09-13,2.024404,2015-12-19
108105,2013-09-16,2.203343,2013-09-21
108105,2013-09-16,1.440911,2013-09-27
108105,2013-09-16,2.181276,2013-09-30
108105,2013-09-16,1.554502,2013-10-04
108105,2013-09-16,1.709738,2013-10-11
108105,2013-09-16,1.816681,2013-10-19
108105,2013-09-16,1.965046,2013-11-16
108105,2013-09-16,1.880045,2013-12-21
108105,2013-09-16,1.867204,2013-12-31
108105,2013-09-16,1.724339,2014-01-18
108105,2013-09-16,1.883074,2014-03-22
108105,2013-09-16,1.883256,2014-03-31
108105,2013-09-16,1.873092,2014-06-21
108105,2013-09-16,1.900451,2014-06-30
108105,2013-09-16,1.899076,2014-12-20
108105,2013-09-16,1.905842,2015-01-17
108105,2013-09-16,1.964256,2015-06-19
108105,2013-09-16,1.964697,2015-12-19
108105,2013-09-17,0,2013-09-21
108105,2013-09-17,2.10806,2013-09-27
108105,2013-09-17,2.411991,2013-09-30
108105,2013-09-17,1.920729,2013-10-04
108105,2013-09-17,1.950645,2013-10-11
108105,2013-09-17,1.901077,2013-10-19
108105,2013-09-17,1.961362,2013-11-16
108105,2013-09-17,1.923989,2013-12-21
108105,2013-09-17,1.829717,2013-12-31
108105,2013-09-17,1.772536,2014-01-18
108105,2013-09-17,1.873824,2014-03-22
108105,2013-09-17,1.832524,2014-03-31
108105,2013-09-17,1.879082,2014-06-21
108105,2013-09-17,1.853037,2014-06-30
108105,2013-09-17,1.895628,2014-12-20
108105,2013-09-17,1.866378,2015-01-17
108105,2013-09-17,1.932929,2015-06-19
108105,2013-09-17,1.961074,2015-12-19
108105,2013-09-18,0,2013-09-21
108105,2013-09-18,4.247195,2013-09-27
108105,2013-09-18,3.098497,2013-09-30
108105,2013-09-18,2.633356,2013-10-04
108105,2013-09-18,2.555289,2013-10-11
108105,2013-09-18,2.269053,2013-10-19
108105,2013-09-18,2.133132,2013-11-16
108105,2013-09-18,1.983462,2013-12-21
108105,2013-09-18,1.979175,2013-12-31
108105,2013-09-18,1.821657,2014-01-18
108105,2013-09-18,1.899206,2014-03-22
108105,2013-09-18,1.852689,2014-03-31
108105,2013-09-18,1.888314,2014-06-21
108105,2013-09-18,1.858914,2014-06-30
108105,2013-09-18,1.894972,2014-12-20
108105,2013-09-18,1.85783,2015-01-17
108105,2013-09-18,1.918403,2015-06-19
108105,2013-09-18,1.942718,2015-12-19
108105,2013-09-19,0,2013-09-21
108105,2013-09-19,2.336107,2013-09-27
108105,2013-09-19,1.746279,2013-09-30
108105,2013-09-19,1.93766,2013-10-04
108105,2013-09-19,2.126515,2013-10-11
108105,2013-09-19,1.86081,2013-10-19
108105,2013-09-19,1.468308,2013-10-25
108105,2013-09-19,1.92469,2013-11-16
108105,2013-09-19,1.882685,2013-12-21
108105,2013-09-19,1.839819,2013-12-31
108105,2013-09-19,1.760059,2014-01-18
108105,2013-09-19,1.861402,2014-03-22
108105,2013-09-19,1.830261,2014-03-31
108105,2013-09-19,1.858166,2014-06-21
108105,2013-09-19,1.857568,2014-06-30
108105,2013-09-19,1.887757,2014-12-20
108105,2013-09-19,1.84644,2015-01-17
108105,2013-09-19,1.90041,2015-06-19
108105,2013-09-19,1.925786,2015-12-19
108105,2013-09-20,2.167269,2013-09-27
108105,2013-09-20,1.084891,2013-09-30
108105,2013-09-20,1.830039,2013-10-04
108105,2013-09-20,1.839826,2013-10-11
108105,2013-09-20,1.791249,2013-10-19
108105,2013-09-20,1.325175,2013-10-25
108105,2013-09-20,1.897136,2013-11-16
108105,2013-09-20,1.881349,2013-12-21
108105,2013-09-20,1.800219,2013-12-31
108105,2013-09-20,1.746487,2014-01-18
108105,2013-09-20,1.853275,2014-03-22
108105,2013-09-20,1.786597,2014-03-31
108105,2013-09-20,1.872319,2014-06-21
108105,2013-09-20,1.847258,2014-06-30
108105,2013-09-20,1.882308,2014-12-20
108105,2013-09-20,1.850451,2015-01-17
108105,2013-09-20,1.915833,2015-06-19
108105,2013-09-20,1.936993,2015-12-19
108105,2013-09-23,0,2013-09-27
108105,2013-09-23,0.735246,2013-09-30
108105,2013-09-23,1.911869,2013-10-04
108105,2013-09-23,1.930521,2013-10-11
108105,2013-09-23,1.614591,2013-10-19
108105,2013-09-23,1.443268,2013-10-25
108105,2013-09-23,1.854843,2013-11-16
108105,2013-09-23,1.826353,2013-12-21
108105,2013-09-23,1.800064,2013-12-31
108105,2013-09-23,1.733524,2014-01-18
108105,2013-09-23,1.884146,2014-03-22
108105,2013-09-23,1.842975,2014-03-31
108105,2013-09-23,1.887909,2014-06-21
108105,2013-09-23,1.821594,2014-06-30
108105,2013-09-23,1.903359,2014-09-20
108105,2013-09-23,1.894367,2014-12-20
108105,2013-09-23,1.868605,2015-01-17
108105,2013-09-23,1.921057,2015-06-19
108105,2013-09-23,1.941055,2015-12-19
108105,2013-09-24,0,2013-09-27
108105,2013-09-24,4.957859,2013-09-30
108105,2013-09-24,4.099706,2013-10-04
108105,2013-09-24,3.409076,2013-10-11
108105,2013-09-24,2.625323,2013-10-19
108105,2013-09-24,2.098135,2013-10-25
108105,2013-09-24,2.410099,2013-11-16
108105,2013-09-24,2.185709,2013-12-21
108105,2013-09-24,2.103522,2013-12-31
108105,2013-09-24,1.987869,2014-01-18
108105,2013-09-24,2.024608,2014-03-22
108105,2013-09-24,1.979031,2014-03-31
108105,2013-09-24,1.977646,2014-06-21
108105,2013-09-24,1.952356,2014-06-30
108105,2013-09-24,1.954423,2014-09-20
108105,2013-09-24,1.968581,2014-12-20
108105,2013-09-24,1.926065,2015-01-17
108105,2013-09-24,1.975837,2015-06-19
108105,2013-09-24,1.971631,2015-12-19
108105,2013-09-25,0,2013-09-27
108105,2013-09-25,0,2013-09-30
108105,2013-09-25,0.804346,2013-10-04
108105,2013-09-25,1.319051,2013-10-11
108105,2013-09-25,0.998383,2013-10-19
108105,2013-09-25,1.032853,2013-10-25
108105,2013-09-25,1.709834,2013-11-16
108105,2013-09-25,1.745129,2013-12-21
108105,2013-09-25,1.731147,2013-12-31
108105,2013-09-25,1.680294,2014-01-18
108105,2013-09-25,1.835677,2014-03-22
108105,2013-09-25,1.79431,2014-03-31
108105,2013-09-25,1.856262,2014-06-21
108105,2013-09-25,1.788785,2014-06-30
108105,2013-09-25,1.86935,2014-09-20
108105,2013-09-25,1.888666,2014-12-20
108105,2013-09-25,1.849212,2015-01-17
108105,2013-09-25,1.890102,2015-06-19
108105,2013-09-25,1.909767,2015-12-19
108105,2013-09-26,0,2013-09-27
108105,2013-09-26,0,2013-09-30
108105,2013-09-26,4.660154,2013-10-04
108105,2013-09-26,3.436535,2013-10-11
108105,2013-09-26,2.890184,2013-10-19
108105,2013-09-26,2.040609,2013-10-25
108105,2013-09-26,1.839655,2013-11-01
108105,2013-09-26,2.550439,2013-11-16
108105,2013-09-26,2.250405,2013-12-21
108105,2013-09-26,2.204912,2013-12-31
108105,2013-09-26,2.024398,2014-01-18
108105,2013-09-26,2.05837,2014-03-22
108105,2013-09-26,1.990194,2014-03-31
108105,2013-09-26,1.98901,2014-06-21
108105,2013-09-26,2.040514,2014-06-30
108105,2013-09-26,1.959631,2014-09-20
108105,2013-09-26,1.961887,2014-12-20
108105,2013-09-26,1.950543,2015-01-17
108105,2013-09-26,2.019226,2015-06-19
108105,2013-09-26,2.012361,2015-12-19
108105,2013-09-27,0,2013-09-27
108105,2013-09-27,0,2013-09-30
108105,2013-09-27,0,2013-10-04
108105,2013-09-27,0.639717,2013-10-11
108105,2013-09-27,0.773055,2013-10-19
108105,2013-09-27,0.750354,2013-10-25
108105,2013-09-27,0.695044,2013-11-01
108105,2013-09-27,1.665704,2013-11-16
108105,2013-09-27,1.716236,2013-12-21
108105,2013-09-27,1.728752,2013-12-31
108105,2013-09-27,1.620349,2014-01-18
108105,2013-09-27,1.822947,2014-03-22
108105,2013-09-27,1.784777,2014-03-31
108105,2013-09-27,1.817908,2014-06-21
108105,2013-09-27,1.831355,2014-06-30
108105,2013-09-27,1.838281,2014-09-20
108105,2013-09-27,1.880015,2014-12-20
108105,2013-09-27,1.855406,2015-01-17
108105,2013-09-27,1.928342,2015-06-19
108105,2013-09-27,1.947532,2015-12-19
108105,2013-09-30,0,2013-09-30
108105,2013-09-30,0,2013-10-04
108105,2013-09-30,5.863877,2013-10-11
108105,2013-09-30,2.991956,2013-10-19
108105,2013-09-30,2.756894,2013-10-25
108105,2013-09-30,2.052516,2013-11-01
108105,2013-09-30,2.526679,2013-11-16
108105,2013-09-30,2.25294,2013-12-21
108105,2013-09-30,2.176163,2013-12-31
108105,2013-09-30,2.109895,2014-01-18
108105,2013-09-30,2.074644,2014-03-22
108105,2013-09-30,2.073338,2014-03-31
108105,2013-09-30,2.026575,2014-06-21
108105,2013-09-30,1.997186,2014-06-30
108105,2013-09-30,2.00216,2014-09-20
108105,2013-09-30,1.998412,2014-12-20
108105,2013-09-30,1.95365,2015-01-17
108105,2013-09-30,2.002826,2015-06-19
108105,2013-09-30,2.000967,2015-12-19
108105,2013-10-01,0,2013-10-04
108105,2013-10-01,9.267828,2013-10-11
108105,2013-10-01,5.466654,2013-10-19
108105,2013-10-01,4.112667,2013-10-25
108105,2013-10-01,3.184569,2013-11-01
108105,2013-10-01,3.52069,2013-11-16
108105,2013-10-01,2.758597,2013-12-21
108105,2013-10-01,2.600559,2013-12-31
108105,2013-10-01,2.448942,2014-01-18
108105,2013-10-01,2.302664,2014-03-22
108105,2013-10-01,2.228084,2014-03-31
108105,2013-10-01,2.156417,2014-06-21
108105,2013-10-01,2.161421,2014-06-30
108105,2013-10-01,2.098064,2014-09-20
108105,2013-10-01,2.097595,2014-09-30
108105,2013-10-01,2.068043,2014-12-20
108105,2013-10-01,2.009991,2015-01-17
108105,2013-10-01,2.065926,2015-06-19
108105,2013-10-01,2.048327,2015-12-19
108105,2013-10-02,0,2013-10-04
108105,2013-10-02,3.864272,2013-10-11
108105,2013-10-02,2.935357,2013-10-19
108105,2013-10-02,1.940652,2013-10-25
108105,2013-10-02,1.685812,2013-11-01
108105,2013-10-02,2.446279,2013-11-16
108105,2013-10-02,2.184969,2013-12-21
108105,2013-10-02,2.11823,2013-12-31
108105,2013-10-02,1.976895,2014-01-18
108105,2013-10-02,2.019926,2014-03-22
108105,2013-10-02,1.969877,2014-03-31
108105,2013-10-02,1.986385,2014-06-21
108105,2013-10-02,1.930279,2014-06-30
108105,2013-10-02,1.958112,2014-09-20
108105,2013-10-02,1.984199,2014-09-30
108105,2013-10-02,1.975173,2014-12-20
108105,2013-10-02,1.938908,2015-01-17
108105,2013-10-02,1.985732,2015-06-19
108105,2013-10-02,1.997363,2015-12-19
108105,2013-10-03,0,2013-10-04
108105,2013-10-03,5.42389,2013-10-11
108105,2013-10-03,3.381304,2013-10-19
108105,2013-10-03,2.493334,2013-10-25
108105,2013-10-03,2.172022,2013-11-01
108105,2013-10-03,2.705439,2013-11-08
108105,2013-10-03,2.715066,2013-11-16
108105,2013-10-03,2.336502,2013-12-21
108105,2013-10-03,2.23015,2013-12-31
108105,2013-10-03,2.105792,2014-01-18
108105,2013-10-03,2.07941,2014-03-22
108105,2013-10-03,2.028932,2014-03-31
108105,2013-10-03,2.047257,2014-06-21
108105,2013-10-03,2.020821,2014-06-30
108105,2013-10-03,2.019571,2014-09-20
108105,2013-10-03,1.993233,2014-09-30
108105,2013-10-03,2.019145,2014-12-20
108105,2013-10-03,1.977011,2015-01-17
108105,2013-10-03,2.020762,2015-06-19
108105,2013-10-03,2.007709,2015-12-19
108105,2013-10-04,0,2013-10-04
108105,2013-10-04,4.593885,2013-10-11
108105,2013-10-04,2.924031,2013-10-19
108105,2013-10-04,1.935424,2013-10-25
108105,2013-10-04,1.798165,2013-11-01
108105,2013-10-04,2.323931,2013-11-08
108105,2013-10-04,2.485424,2013-11-16
108105,2013-10-04,2.215414,2013-12-21
108105,2013-10-04,2.162067,2013-12-31
108105,2013-10-04,2.016327,2014-01-18
108105,2013-10-04,2.021555,2014-03-22
108105,2013-10-04,1.991989,2014-03-31
108105,2013-10-04,1.990751,2014-06-21
108105,2013-10-04,1.990124,2014-06-30
108105,2013-10-04,1.956051,2014-09-20
108105,2013-10-04,1.977743,2014-09-30
108105,2013-10-04,1.972259,2014-12-20
108105,2013-10-04,1.941604,2015-01-17
108105,2013-10-04,1.998623,2015-06-19
108105,2013-10-04,2.000007,2015-12-19
108105,2013-10-07,0,2013-10-11
108105,2013-10-07,0,2013-10-19
108105,2013-10-07,0,2013-10-25
108105,2013-10-07,0.073275,2013-11-01
108105,2013-10-07,1.068274,2013-11-08
108105,2013-10-07,1.431998,2013-11-16
108105,2013-10-07,1.646902,2013-12-21
108105,2013-10-07,1.670788,2013-12-31
108105,2013-10-07,1.572242,2014-01-18
108105,2013-10-07,1.788604,2014-03-22
108105,2013-10-07,1.760573,2014-03-31
108105,2013-10-07,1.849456,2014-06-21
108105,2013-10-07,1.803889,2014-06-30
108105,2013-10-07,1.857998,2014-09-20
108105,2013-10-07,1.84429,2014-09-30
108105,2013-10-07,1.882692,2014-12-20
108105,2013-10-07,1.843536,2015-01-17
108105,2013-10-07,1.928515,2015-06-19
108105,2013-10-07,1.949745,2015-12-19
108105,2013-10-08,0,2013-10-11
108105,2013-10-08,0,2013-10-19
108105,2013-10-08,0,2013-10-25
108105,2013-10-08,0,2013-11-01
108105,2013-10-08,0.633632,2013-11-08
108105,2013-10-08,1.09618,2013-11-16
108105,2013-10-08,1.504229,2013-12-21
108105,2013-10-08,1.560348,2013-12-31
108105,2013-10-08,1.508252,2014-01-18
108105,2013-10-08,1.778504,2014-03-22
108105,2013-10-08,1.747189,2014-03-31
108105,2013-10-08,1.85666,2014-06-21
108105,2013-10-08,1.822359,2014-06-30
108105,2013-10-08,1.879465,2014-09-20
108105,2013-10-08,1.888007,2014-09-30
108105,2013-10-08,1.902467,2014-12-20
108105,2013-10-08,1.875722,2015-01-17
108105,2013-10-08,1.950177,2015-06-19
108105,2013-10-08,1.980678,2015-12-19
108105,2013-10-09,0,2013-10-11
108105,2013-10-09,0,2013-10-19
108105,2013-10-09,0,2013-10-25
108105,2013-10-09,0,2013-11-01
108105,2013-10-09,0.896885,2013-11-08
108105,2013-10-09,1.306087,2013-11-16
108105,2013-10-09,1.631182,2013-12-21
108105,2013-10-09,1.656077,2013-12-31
108105,2013-10-09,1.547096,2014-01-18
108105,2013-10-09,1.810563,2014-03-22
108105,2013-10-09,1.776539,2014-03-31
108105,2013-10-09,1.845269,2014-06-21
108105,2013-10-09,1.842159,2014-06-30
108105,2013-10-09,1.900109,2014-09-20
108105,2013-10-09,1.90612,2014-09-30
108105,2013-10-09,1.895013,2014-12-20
108105,2013-10-09,1.883692,2015-01-17
108105,2013-10-09,1.955649,2015-06-19
108105,2013-10-09,1.96524,2015-12-19
108105,2013-10-10,0,2013-10-11
108105,2013-10-10,4.790065,2013-10-19
108105,2013-10-10,1.918741,2013-10-25
108105,2013-10-10,1.731773,2013-11-01
108105,2013-10-10,2.603697,2013-11-08
108105,2013-10-10,2.468221,2013-11-16
108105,2013-10-10,2.216148,2013-12-21
108105,2013-10-10,2.198498,2013-12-31
108105,2013-10-10,2.023597,2014-01-18
108105,2013-10-10,2.052127,2014-03-22
108105,2013-10-10,2.014199,2014-03-31
108105,2013-10-10,1.986342,2014-06-21
108105,2013-10-10,1.976209,2014-06-30
108105,2013-10-10,1.98688,2014-09-20
108105,2013-10-10,1.959991,2014-09-30
108105,2013-10-10,1.985648,2014-12-20
108105,2013-10-10,1.949604,2015-01-17
108105,2013-10-10,1.993062,2015-06-19
108105,2013-10-10,1.990042,2015-12-19
108105,2013-10-11,0,2013-10-11
108105,2013-10-11,4.075291,2013-10-19
108105,2013-10-11,2.285247,2013-10-25
108105,2013-10-11,1.785086,2013-11-01
108105,2013-10-11,2.55167,2013-11-08
108105,2013-10-11,2.541565,2013-11-16
108105,2013-10-11,2.236026,2013-12-21
108105,2013-10-11,2.15458,2013-12-31
108105,2013-10-11,2.003524,2014-01-18
108105,2013-10-11,2.029161,2014-03-22
108105,2013-10-11,1.980086,2014-03-31
108105,2013-10-11,1.98201,2014-06-21
108105,2013-10-11,1.979784,2014-06-30
108105,2013-10-11,1.973625,2014-09-20
108105,2013-10-11,1.954307,2014-09-30
108105,2013-10-11,1.989831,2014-12-20
108105,2013-10-11,1.924571,2015-01-17
108105,2013-10-11,1.991283,2015-06-19
108105,2013-10-11,1.978796,2015-12-19
108105,2013-10-14,2.936168,2013-10-19
108105,2013-10-14,1.560896,2013-10-25
108105,2013-10-14,1.355497,2013-11-01
108105,2013-10-14,2.204023,2013-11-08
108105,2013-10-14,2.414776,2013-11-16
108105,2013-10-14,2.114475,2013-12-21
108105,2013-10-14,2.121079,2013-12-31
108105,2013-10-14,1.928881,2014-01-18
108105,2013-10-14,1.985684,2014-03-22
108105,2013-10-14,1.983347,2014-03-31
108105,2013-10-14,1.964536,2014-06-21
108105,2013-10-14,1.960839,2014-06-30
108105,2013-10-14,1.947702,2014-09-20
108105,2013-10-14,1.927544,2014-09-30
108105,2013-10-14,1.973987,2014-12-20
108105,2013-10-14,1.916685,2015-01-17
108105,2013-10-14,1.969779,2015-06-19
108105,2013-10-14,1.942104,2015-12-19
108105,2013-10-15,0,2013-10-19
108105,2013-10-15,0.283769,2013-10-25
108105,2013-10-15,0.471503,2013-11-01
108105,2013-10-15,1.551255,2013-11-08
108105,2013-10-15,1.866347,2013-11-16
108105,2013-10-15,1.8456,2013-12-21
108105,2013-10-15,1.888843,2013-12-31
108105,2013-10-15,1.754965,2014-01-18
108105,2013-10-15,1.910177,2014-03-22
108105,2013-10-15,1.851489,2014-03-31
108105,2013-10-15,1.915665,2014-06-21
108105,2013-10-15,1.887154,2014-06-30
108105,2013-10-15,1.917767,2014-09-20
108105,2013-10-15,1.88788,2014-09-30
108105,2013-10-15,1.921329,2014-12-20
108105,2013-10-15,1.886901,2015-01-17
108105,2013-10-15,1.944104,2015-06-19
108105,2013-10-15,1.931564,2015-12-19
108105,2013-10-16,0,2013-10-19
108105,2013-10-16,0.00943,2013-10-25
108105,2013-10-16,0.428005,2013-11-01
108105,2013-10-16,1.925171,2013-11-08
108105,2013-10-16,2.014114,2013-11-16
108105,2013-10-16,1.824079,2013-12-21
108105,2013-10-16,1.856986,2013-12-31
108105,2013-10-16,1.706381,2014-01-18
108105,2013-10-16,1.842371,2014-03-22
108105,2013-10-16,1.811596,2014-03-31
108105,2013-10-16,1.873092,2014-06-21
108105,2013-10-16,1.861714,2014-06-30
108105,2013-10-16,1.882972,2014-09-20
108105,2013-10-16,1.885398,2014-09-30
108105,2013-10-16,1.912167,2014-12-20
108105,2013-10-16,1.855967,2015-01-17
108105,2013-10-16,1.91774,2015-06-19
108105,2013-10-16,1.912716,2015-12-19
108105,2013-10-17,0,2013-10-19
108105,2013-10-17,0.476826,2013-10-25
108105,2013-10-17,0.985099,2013-11-01
108105,2013-10-17,1.998525,2013-11-08
108105,2013-10-17,2.176202,2013-11-16
108105,2013-10-17,2.187939,2013-11-22
108105,2013-10-17,1.966695,2013-12-21
108105,2013-10-17,1.968074,2013-12-31
108105,2013-10-17,1.752924,2014-01-18
108105,2013-10-17,1.846303,2014-03-22
108105,2013-10-17,1.829692,2014-03-31
108105,2013-10-17,1.894778,2014-06-21
108105,2013-10-17,1.838232,2014-06-30
108105,2013-10-17,1.865683,2014-09-20
108105,2013-10-17,1.849451,2014-09-30
108105,2013-10-17,1.896073,2014-12-20
108105,2013-10-17,1.831898,2015-01-17
108105,2013-10-17,1.889914,2015-06-19
108105,2013-10-17,1.90078,2015-12-19
108105,2013-10-18,1.341865,2013-10-25
108105,2013-10-18,1.672312,2013-11-01
108105,2013-10-18,2.518354,2013-11-08
108105,2013-10-18,2.437021,2013-11-16
108105,2013-10-18,2.511862,2013-11-22
108105,2013-10-18,2.154239,2013-12-21
108105,2013-10-18,2.12627,2013-12-31
108105,2013-10-18,1.89418,2014-01-18
108105,2013-10-18,1.966874,2014-03-22
108105,2013-10-18,1.884479,2014-03-31
108105,2013-10-18,1.908254,2014-06-21
