secid,date,sic,low,high,open,close
108105,2018-09-18,9999,2890.43,2911.17,2890.74,2904.31
108105,2018-09-19,9999,2903.82,2912.36,2906.6,2907.95
108105,2018-09-20,9999,2919.73,2934.8,2919.73,2930.75
108105,2018-09-21,9999,2927.11,2940.91,2936.76,2929.67
108105,2018-09-24,9999,2912.63,2923.79,2921.83,2919.37
108105,2018-09-25,9999,2913.7,2923.95,2921.75,2915.56
108105,2018-09-26,9999,2903.28,2931.15,2916.98,2905.97
108105,2018-09-27,9999,2909.27,2927.22,2911.65,2914
108105,2018-09-28,9999,2907.5,2920.53,2910.03,2913.98
108105,2018-10-01,9999,2917.91,2937.06,2926.29,2924.59
108105,2018-10-02,9999,2919.37,2931.42,2923.8,2923.43
108105,2018-10-03,9999,2921.36,2939.86,2931.69,2925.51
108105,2018-10-04,9999,2883.92,2919.78,2919.35,2901.61
108105,2018-10-05,9999,2869.29,2909.64,2902.54,2885.57
108105,2018-10-08,9999,2862.08,2889.45,2877.53,2884.43
108105,2018-10-09,9999,2874.27,2894.83,2882.51,2880.34
108105,2018-10-10,9999,2784.86,2874.02,2873.9,2785.68
108105,2018-10-11,9999,2710.51,2795.14,2776.87,2728.37
108105,2018-10-12,9999,2729.44,2775.77,2770.54,2767.13
108105,2018-10-15,9999,2749.03,2775.99,2763.83,2750.79
108105,2018-10-16,9999,2766.91,2813.46,2767.05,2809.92
108105,2018-10-17,9999,2781.81,2816.94,2811.67,2809.21
108105,2018-10-18,9999,2755.18,2806.04,2802,2768.78
108105,2018-10-19,9999,2760.27,2797.77,2775.66,2767.78
108105,2018-10-22,9999,2749.22,2778.94,2773.94,2755.88
108105,2018-10-23,9999,2691.43,2753.59,2721.03,2740.69
108105,2018-10-24,9999,2651.89,2742.59,2737.87,2656.1
108105,2018-10-25,9999,2667.84,2722.7,2674.88,2705.57
108105,2018-10-26,9999,2628.16,2692.38,2667.86,2658.69
108105,2018-10-29,9999,2603.54,2706.85,2682.65,2641.25
108105,2018-10-30,9999,2635.34,2685.43,2640.68,2682.63
108105,2018-10-31,9999,2705.6,2736.69,2705.6,2711.74
108105,2018-11-01,9999,2708.85,2741.67,2717.58,2740.37
108105,2018-11-02,9999,2700.44,2756.55,2745.45,2723.06
108105,2018-11-05,9999,2717.94,2744.27,2726.37,2738.31
108105,2018-11-06,9999,2737.08,2756.82,2738.4,2755.45
108105,2018-11-07,9999,2774.13,2815.15,2774.13,2813.89
108105,2018-11-08,9999,2794.99,2814.75,2806.38,2806.83
108105,2018-11-09,9999,2764.24,2794.1,2794.1,2781.01
108105,2018-11-12,9999,2722,2775.99,2773.93,2726.22
108105,2018-11-13,9999,2714.98,2754.6,2730.05,2722.18
108105,2018-11-14,9999,2685.75,2746.8,2737.9,2701.58
108105,2018-11-15,9999,2670.75,2735.38,2693.52,2730.2
108105,2018-11-16,9999,2712.16,2746.75,2718.54,2736.27
108105,2018-11-19,9999,2681.09,2733.16,2730.74,2690.73
108105,2018-11-20,9999,2631.52,2669.44,2654.6,2641.89
108105,2018-11-21,9999,2649.82,2670.73,2657.74,2649.93
108105,2018-11-23,9999,2631.09,2647.55,2633.36,2632.56
108105,2018-11-26,9999,2649.97,2674.35,2649.97,2673.45
108105,2018-11-27,9999,2655.89,2682.53,2663.75,2682.17
108105,2018-11-28,9999,2684.38,2744,2691.45,2743.79
108105,2018-11-29,9999,2722.94,2753.75,2736.97,2737.76
108105,2018-11-30,9999,2732.76,2760.88,2737.76,2760.17
108105,2018-12-03,9999,2773.38,2800.18,2790.5,2790.37
108105,2018-12-04,9999,2697.18,2785.93,2782.43,2700.06
108105,2018-12-06,9999,2621.53,2696.15,2663.51,2695.95
108105,2018-12-07,9999,2623.14,2708.54,2691.26,2633.08
108105,2018-12-10,9999,2583.23,2647.51,2630.86,2637.72
108105,2018-12-11,9999,2621.3,2674.35,2664.44,2636.78
108105,2018-12-12,9999,2650.26,2685.44,2658.23,2651.07
108105,2018-12-13,9999,2637.27,2670.19,2658.7,2650.54
108105,2018-12-14,9999,2593.84,2635.07,2629.68,2599.95
108105,2018-12-17,9999,2530.54,2601.13,2590.75,2545.94
108105,2018-12-18,9999,2528.71,2573.99,2559.9,2546.16
108105,2018-12-19,9999,2488.96,2585.29,2547.05,2506.96
108105,2018-12-20,9999,2441.18,2509.63,2496.77,2467.42
108105,2018-12-21,9999,2408.55,2504.41,2465.38,2416.62
108105,2018-12-24,9999,2351.1,2410.34,2400.56,2351.1
108105,2018-12-26,9999,2346.58,2467.76,2363.12,2467.7
108105,2018-12-27,9999,2397.94,2489.1,2442.5,2488.83
108105,2018-12-28,9999,2472.89,2520.27,2498.77,2485.74
108105,2018-12-31,9999,2482.82,2509.24,2498.94,2506.85
108105,2019-01-02,9999,2467.47,2519.49,2476.96,2510.03
108105,2019-01-03,9999,2443.96,2493.14,2491.92,2447.89
108105,2019-01-04,9999,2474.33,2538.07,2474.33,2531.94
108105,2019-01-07,9999,2524.56,2566.16,2535.61,2549.69
108105,2019-01-08,9999,2547.56,2579.82,2568.11,2574.41
108105,2019-01-09,9999,2568.89,2595.32,2580,2584.96
108105,2019-01-10,9999,2562.02,2597.82,2573.51,2596.64
108105,2019-01-11,9999,2577.4,2596.27,2588.11,2596.26
108105,2019-01-14,9999,2570.41,2589.32,2580.31,2582.61
108105,2019-01-15,9999,2585.1,2613.08,2585.1,2610.3
108105,2019-01-16,9999,2612.68,2625.76,2614.75,2616.1
108105,2019-01-17,9999,2606.36,2645.06,2609.28,2635.96
108105,2019-01-18,9999,2647.58,2675.47,2651.27,2670.71
108105,2019-01-22,9999,2617.27,2657.88,2657.88,2632.9
108105,2019-01-23,9999,2612.86,2653.19,2643.48,2638.7
108105,2019-01-24,9999,2627.01,2647.2,2638.84,2642.33
108105,2019-01-25,9999,2657.33,2672.38,2657.44,2664.76
108105,2019-01-28,9999,2624.06,2644.97,2644.97,2643.85
108105,2019-01-29,9999,2631.05,2650.93,2644.89,2640
108105,2019-01-30,9999,2648.34,2690.44,2653.62,2681.05
108105,2019-01-31,9999,2678.65,2708.95,2685.49,2704.1
108105,2019-02-01,9999,2696.88,2716.66,2702.32,2706.53
108105,2019-02-04,9999,2698.75,2724.99,2706.49,2724.87
108105,2019-02-05,9999,2724.03,2738.98,2728.34,2737.7
108105,2019-02-06,9999,2724.15,2738.08,2735.05,2731.61
108105,2019-02-07,9999,2687.26,2719.32,2717.53,2706.05
108105,2019-02-08,9999,2681.83,2708.07,2692.36,2707.88
108105,2019-02-11,9999,2703.79,2718.05,2712.4,2709.8
108105,2019-02-12,9999,2722.61,2748.19,2722.61,2744.73
108105,2019-02-13,9999,2748.63,2761.85,2750.3,2753.03
108105,2019-02-14,9999,2731.23,2757.9,2743.5,2745.73
108105,2019-02-15,9999,2760.24,2775.66,2760.24,2775.6
108105,2019-02-19,9999,2767.29,2787.33,2769.28,2779.76
108105,2019-02-20,9999,2774.06,2789.88,2779.05,2784.7
108105,2019-02-21,9999,2764.55,2781.58,2780.24,2774.88
108105,2019-02-22,9999,2779.11,2794.2,2780.67,2792.67
108105,2019-02-25,9999,2794.99,2813.49,2804.35,2796.11
108105,2019-02-26,9999,2789.47,2803.12,2792.36,2793.9
108105,2019-02-27,9999,2775.13,2795.76,2787.5,2792.38
108105,2019-02-28,9999,2782.51,2793.73,2788.11,2784.49
108105,2019-03-01,9999,2787.38,2808.02,2798.22,2803.69
108105,2019-03-04,9999,2767.66,2816.88,2814.37,2792.81
108105,2019-03-05,9999,2782.97,2796.44,2794.41,2789.65
108105,2019-03-06,9999,2768.69,2790.27,2790.27,2771.45
108105,2019-03-07,9999,2739.09,2767.25,2766.53,2748.93
108105,2019-03-08,9999,2722.27,2744.13,2730.79,2743.07
108105,2019-03-11,9999,2747.61,2784,2747.61,2783.3
108105,2019-03-12,9999,2786.73,2798.32,2787.34,2791.52
108105,2019-03-13,9999,2799.78,2821.24,2799.78,2810.92
108105,2019-03-14,9999,2803.46,2815,2810.38,2808.48
108105,2019-03-15,9999,2810.79,2830.73,2810.79,2822.48
108105,2019-03-18,9999,2821.99,2835.41,2822.61,2832.94
108105,2019-03-19,9999,2823.27,2852.42,2840.76,2832.57
108105,2019-03-20,9999,2812.43,2843.54,2831.34,2824.23
108105,2019-03-21,9999,2817.38,2860.31,2819.72,2854.88
108105,2019-03-22,9999,2800.47,2846.16,2844.52,2800.71
108105,2019-03-25,9999,2785.02,2809.79,2796.01,2798.36
108105,2019-03-26,9999,2803.99,2829.87,2812.66,2818.46
108105,2019-03-27,9999,2787.72,2825.56,2819.72,2805.37
108105,2019-03-28,9999,2798.77,2819.71,2809.4,2815.44
108105,2019-03-29,9999,2819.23,2836.03,2828.27,2834.4
108105,2019-04-01,9999,2848.63,2869.4,2848.63,2867.19
108105,2019-04-02,9999,2858.75,2872.9,2868.24,2867.24
108105,2019-04-03,9999,2865.17,2885.25,2876.09,2873.4
108105,2019-04-04,9999,2867.14,2881.28,2873.99,2879.39
108105,2019-04-05,9999,2882.99,2893.24,2884.16,2892.74
108105,2019-04-08,9999,2880.78,2895.95,2888.46,2895.77
108105,2019-04-09,9999,2873.33,2886.88,2886.58,2878.2
108105,2019-04-10,9999,2879.13,2889.71,2881.37,2888.21
108105,2019-04-11,9999,2881.99,2893.42,2891.92,2888.32
108105,2019-04-12,9999,2898.37,2910.54,2900.86,2907.41
108105,2019-04-15,9999,2896.48,2909.6,2908.32,2905.58
108105,2019-04-16,9999,2900.71,2916.06,2912.26,2907.06
108105,2019-04-17,9999,2895.45,2918,2916.04,2900.45
108105,2019-04-18,9999,2891.9,2908.4,2904.81,2905.03
108105,2019-04-22,9999,2896.35,2909.51,2898.78,2907.97
108105,2019-04-23,9999,2908.53,2936.31,2909.99,2933.68
108105,2019-04-24,9999,2926.05,2936.83,2934,2927.25
108105,2019-04-25,9999,2912.84,2933.1,2928.99,2926.17
108105,2019-04-26,9999,2917.56,2939.88,2925.81,2939.88
108105,2019-04-29,9999,2939.35,2949.52,2940.58,2943.03
108105,2019-04-30,9999,2924.11,2948.22,2937.14,2945.83
108105,2019-05-01,9999,2923.36,2954.13,2952.33,2923.73
108105,2019-05-02,9999,2900.5,2931.68,2922.16,2917.52
108105,2019-05-03,9999,2929.21,2947.85,2929.21,2945.64
108105,2019-05-06,9999,2898.21,2937.32,2908.89,2932.47
108105,2019-05-07,9999,2862.6,2913.03,2913.03,2884.05
108105,2019-05-08,9999,2873.28,2897.96,2879.61,2879.42
108105,2019-05-09,9999,2836.4,2875.97,2859.84,2870.72
108105,2019-05-10,9999,2825.39,2891.31,2863.1,2881.4
108105,2019-05-13,9999,2801.43,2840.19,2840.19,2811.87
108105,2019-05-14,9999,2820.12,2852.54,2820.12,2834.41
108105,2019-05-15,9999,2815.08,2858.68,2820.38,2850.96
108105,2019-05-16,9999,2855.8,2892.15,2855.8,2876.32
108105,2019-05-17,9999,2854.23,2885.48,2858.6,2859.53
108105,2019-05-20,9999,2831.29,2853.86,2841.94,2840.23
108105,2019-05-21,9999,2854.02,2868.88,2854.02,2864.36
108105,2019-05-22,9999,2851.11,2865.47,2856.06,2856.27
108105,2019-05-23,9999,2805.49,2836.7,2836.7,2822.24
108105,2019-05-24,9999,2820.19,2841.36,2832.41,2826.06
108105,2019-05-28,9999,2801.58,2840.51,2830.03,2802.39
108105,2019-05-29,9999,2766.06,2792.03,2790.25,2783.02
108105,2019-05-30,9999,2776.74,2799,2786.94,2788.86
108105,2019-05-31,9999,2750.52,2768.98,2766.15,2752.06
108105,2019-06-03,9999,2728.81,2763.07,2751.53,2744.45
108105,2019-06-04,9999,2762.64,2804.49,2762.64,2803.27
108105,2019-06-05,9999,2800.92,2827.28,2818.09,2826.15
108105,2019-06-06,9999,2822.45,2852.1,2828.51,2843.49
108105,2019-06-07,9999,2852.87,2884.97,2852.87,2873.34
108105,2019-06-10,9999,2885.51,2904.77,2885.83,2886.73
108105,2019-06-11,9999,2878.53,2910.61,2903.27,2885.72
108105,2019-06-12,9999,2874.68,2888.57,2882.73,2879.84
108105,2019-06-13,9999,2881.99,2895.24,2886.24,2891.64
108105,2019-06-14,9999,2879.62,2894.45,2886.82,2886.98
108105,2019-06-17,9999,2887.3,2897.27,2889.75,2889.67
108105,2019-06-18,9999,2905.44,2930.79,2906.71,2917.75
108105,2019-06-19,9999,2911.43,2931.74,2920.55,2926.46
108105,2019-06-20,9999,2931.5,2958.06,2949.6,2954.18
108105,2019-06-21,9999,2946.87,2964.15,2952.71,2950.46
108105,2019-06-24,9999,2944.05,2954.92,2951.42,2945.35
108105,2019-06-25,9999,2916.01,2946.52,2945.78,2917.38
108105,2019-06-26,9999,2912.99,2932.59,2926.07,2913.78
108105,2019-06-27,9999,2918.57,2929.3,2919.66,2924.92
108105,2019-06-28,9999,2929.05,2943.98,2932.94,2941.76
108105,2019-07-01,9999,2952.22,2977.93,2971.41,2964.33
108105,2019-07-02,9999,2955.92,2973.21,2964.66,2973.01
108105,2019-07-03,9999,2977.96,2995.84,2978.08,2995.82
108105,2019-07-05,9999,2967.97,2994.03,2984.25,2990.41
108105,2019-07-08,9999,2970.09,2980.76,2979.77,2975.95
108105,2019-07-09,9999,2963.44,2981.9,2965.52,2979.63
108105,2019-07-10,9999,2984.62,3002.98,2989.3,2993.07
108105,2019-07-11,9999,2988.8,3002.33,2999.62,2999.91
108105,2019-07-12,9999,3001.87,3013.92,3003.36,3013.77
108105,2019-07-15,9999,3008.77,3017.8,3017.8,3014.3
108105,2019-07-16,9999,3001.15,3015.02,3012.13,3004.04
108105,2019-07-17,9999,2984.25,3005.26,3005.1,2984.42
108105,2019-07-18,9999,2973.09,2998.28,2978.87,2995.11
108105,2019-07-19,9999,2975.86,3006.02,3004.26,2976.61
108105,2019-07-22,9999,2976.65,2990.71,2981.93,2985.03
108105,2019-07-23,9999,2988.56,3005.9,2994.74,3005.47
108105,2019-07-24,9999,2996.82,3019.59,2998.77,3019.56
108105,2019-07-25,9999,2997.24,3016.31,3016.26,3003.67
108105,2019-07-26,9999,3012.59,3027.98,3013.25,3025.86
108105,2019-07-29,9999,3014.3,3025.61,3024.47,3020.97
108105,2019-07-30,9999,3000.94,3017.19,3007.66,3013.18
108105,2019-07-31,9999,2958.08,3017.4,3016.22,2980.38
108105,2019-08-01,9999,2945.23,3013.59,2980.32,2953.56
108105,2019-08-02,9999,2914.11,2945.5,2943.9,2932.05
108105,2019-08-05,9999,2822.12,2898.07,2898.07,2844.74
108105,2019-08-06,9999,2847.42,2884.4,2861.18,2881.77
108105,2019-08-07,9999,2825.71,2892.17,2858.65,2883.98
108105,2019-08-08,9999,2894.47,2938.72,2896.21,2938.09
108105,2019-08-09,9999,2900.15,2935.75,2930.51,2918.65
108105,2019-08-12,9999,2873.14,2907.58,2907.07,2883.75
108105,2019-08-13,9999,2877.05,2943.31,2880.72,2926.32
108105,2019-08-14,9999,2839.64,2894.15,2894.15,2840.6
108105,2019-08-15,9999,2825.51,2856.67,2846.2,2847.6
108105,2019-08-16,9999,2864.74,2893.63,2864.74,2888.68
108105,2019-08-19,9999,2913.48,2931,2913.48,2923.65
108105,2019-08-20,9999,2899.6,2923.63,2919.01,2900.51
108105,2019-08-21,9999,2917.91,2928.73,2922.04,2924.43
108105,2019-08-22,9999,2904.51,2939.08,2930.94,2922.95
108105,2019-08-23,9999,2834.97,2927.01,2911.07,2847.11
108105,2019-08-26,9999,2856,2879.27,2866.7,2878.38
108105,2019-08-27,9999,2860.59,2898.79,2893.14,2869.16
108105,2019-08-28,9999,2853.05,2890.03,2861.28,2887.94
108105,2019-08-29,9999,2905.67,2930.5,2910.37,2924.58
108105,2019-08-30,9999,2913.32,2940.43,2937.09,2926.46
108105,2019-09-03,9999,2891.85,2914.39,2909.01,2906.27
108105,2019-09-04,9999,2921.86,2938.84,2924.67,2937.78
108105,2019-09-05,9999,2960.6,2985.86,2960.6,2976
108105,2019-09-06,9999,2972.51,2985.03,2980.33,2978.71
108105,2019-09-09,9999,2969.39,2989.43,2988.43,2978.43
108105,2019-09-10,9999,2957.01,2979.39,2971.01,2979.39
108105,2019-09-11,9999,2975.31,3000.93,2981.41,3000.93
108105,2019-09-12,9999,3000.92,3020.74,3009.08,3009.57
108105,2019-09-13,9999,3002.9,3017.33,3012.21,3007.39
108105,2019-09-16,9999,2990.67,3002.19,2996.41,2997.96
108105,2019-09-17,9999,2993.73,3006.21,2995.67,3005.7
108105,2019-09-18,9999,2978.57,3007.83,3001.5,3006.73
108105,2019-09-19,9999,3003.16,3021.99,3010.36,3006.79
108105,2019-09-20,9999,2984.68,3016.37,3008.42,2992.07
108105,2019-09-23,9999,2982.23,2999.15,2983.5,2991.78
108105,2019-09-24,9999,2957.73,3007.98,3002.43,2966.6
108105,2019-09-25,9999,2952.86,2989.82,2968.35,2984.87
108105,2019-09-26,9999,2963.71,2987.28,2985.73,2977.62
108105,2019-09-27,9999,2945.53,2987.31,2985.47,2961.79
108105,2019-09-30,9999,2967.07,2983.85,2967.07,2976.74
108105,2019-10-01,9999,2938.7,2992.53,2983.69,2940.25
108105,2019-10-02,9999,2874.93,2924.78,2924.78,2887.61
108105,2019-10-03,9999,2855.94,2911.13,2885.38,2910.63
108105,2019-10-04,9999,2918.56,2953.74,2918.56,2952.01
108105,2019-10-07,9999,2935.68,2959.75,2944.23,2938.79
108105,2019-10-08,9999,2892.66,2925.47,2920.4,2893.06
108105,2019-10-09,9999,2907.41,2929.32,2911.1,2919.4
108105,2019-10-10,9999,2917.12,2948.46,2918.55,2938.13
108105,2019-10-11,9999,2963.07,2993.28,2963.07,2970.27
108105,2019-10-14,9999,2962.94,2972.84,2965.81,2966.15
108105,2019-10-15,9999,2973.61,3003.28,2973.61,2995.68
108105,2019-10-16,9999,2985.2,2997.54,2989.68,2989.69
108105,2019-10-17,9999,2991.79,3008.29,3000.77,2997.95
108105,2019-10-18,9999,2976.31,3000,2996.84,2986.2
108105,2019-10-21,9999,2995.35,3007.33,2996.48,3006.72
108105,2019-10-22,9999,2995.04,3014.57,3010.73,2995.99
108105,2019-10-23,9999,2991.21,3004.78,2994.01,3004.52
108105,2019-10-24,9999,3000.42,3016.07,3014.78,3010.29
108105,2019-10-25,9999,3001.94,3027.39,3003.32,3022.55
108105,2019-10-28,9999,3032.12,3044.08,3032.12,3039.42
108105,2019-10-29,9999,3034.81,3047.87,3035.39,3036.89
108105,2019-10-30,9999,3025.96,3050.1,3039.74,3046.77
108105,2019-10-31,9999,3023.19,3046.9,3046.9,3037.56
108105,2019-11-01,9999,3050.72,3066.95,3050.72,3066.91
108105,2019-11-04,9999,3074.87,3085.2,3078.96,3078.27
108105,2019-11-05,9999,3072.15,3083.95,3080.8,3074.62
108105,2019-11-06,9999,3065.89,3078.34,3075.1,3076.78
108105,2019-11-07,9999,3080.23,3097.77,3087.02,3085.18
108105,2019-11-08,9999,3073.58,3093.09,3081.25,3093.08
108105,2019-11-11,9999,3075.82,3088.33,3080.33,3087.01
108105,2019-11-12,9999,3084.73,3102.61,3089.28,3091.84
108105,2019-11-13,9999,3078.8,3098.06,3084.18,3094.04
108105,2019-11-14,9999,3083.26,3098.2,3090.75,3096.63
108105,2019-11-15,9999,3104.6,3120.46,3107.92,3120.46
108105,2019-11-18,9999,3112.06,3124.17,3117.91,3122.03
108105,2019-11-19,9999,3113.47,3127.64,3127.45,3120.18
108105,2019-11-20,9999,3091.41,3118.97,3114.66,3108.46
108105,2019-11-21,9999,3094.55,3110.11,3108.49,3103.54
108105,2019-11-22,9999,3099.26,3112.87,3111.41,3110.29
108105,2019-11-25,9999,3117.44,3133.83,3117.44,3133.64
108105,2019-11-26,9999,3131,3142.69,3134.85,3140.52
108105,2019-11-27,9999,3143.41,3154.26,3145.49,3153.63
108105,2019-11-29,9999,3139.34,3150.3,3147.18,3140.98
108105,2019-12-02,9999,3110.78,3144.31,3143.85,3113.87
108105,2019-12-03,9999,3070.33,3094.97,3087.41,3093.2
108105,2019-12-04,9999,3102.53,3119.38,3103.5,3112.76
108105,2019-12-05,9999,3103.76,3119.45,3119.21,3117.43
108105,2019-12-06,9999,3134.62,3150.6,3134.62,3145.91
108105,2019-12-09,9999,3135.46,3148.87,3141.86,3135.96
108105,2019-12-10,9999,3126.09,3142.12,3135.36,3132.52
108105,2019-12-11,9999,3133.21,3143.98,3135.75,3141.63
108105,2019-12-12,9999,3138.47,3176.28,3141.23,3168.57
108105,2019-12-13,9999,3156.51,3182.68,3166.65,3168.8
108105,2019-12-16,9999,3183.63,3197.71,3183.63,3191.45
108105,2019-12-17,9999,3191.03,3198.22,3195.4,3192.52
108105,2019-12-18,9999,3191.14,3198.48,3195.21,3191.14
108105,2019-12-19,9999,3192.32,3205.48,3192.32,3205.37
108105,2019-12-20,9999,3216.03,3225.65,3223.33,3221.22
108105,2019-12-23,9999,3222.3,3227.78,3226.05,3224.01
108105,2019-12-24,9999,3220.51,3226.43,3225.45,3223.38
108105,2019-12-26,9999,3227.2,3240.08,3227.2,3239.91
108105,2019-12-27,9999,3234.37,3247.93,3247.23,3240.02
108105,2019-12-30,9999,3216.57,3240.92,3240.09,3221.29
108105,2019-12-31,9999,3212.03,3231.72,3215.18,3230.78
108105,2020-01-02,9999,3235.53,3258.14,3244.67,3257.85
